Client,ID,Order Status,User,Time,Date
UBS,O‑UBS‑00042666,Completed,ysakoorto,2:06:00 PM,9/14/2016
UBS,O‑UBS‑00042664,Completed,ysakoorto,1:25:31 PM,9/13/2016
UBS,O‑UBS‑00042662,Completed,vwong,1:54:10 PM,9/12/2016
UBS,O‑UBS‑00042660,Completed,vyuen,12:56:18 PM,9/12/2016
UBS,O‑UBS‑00042656,Completed,jeverly,1:57:17 PM,9/6/2016
UBS,O‑UBS‑00042654,Completed,ysakoorto,12:24:23 PM,9/6/2016
UBS,O‑UBS‑00042652,Completed,ysakoorto,12:20:43 PM,9/6/2016
UBS,O‑UBS‑00042650,Completed,ysakoorto,12:17:53 PM,9/6/2016
UBS,O‑UBS‑00042644,Completed,vwong,12:36:16 PM,8/30/2016
UBS,O‑UBS‑00042641,Completed,jeverly,5:03:52 PM,8/26/2016
UBS,O‑UBS‑00042639,Completed,vyuen,9:24:22 AM,8/17/2016
UBS,O‑UBS‑00042633,Completed,jeverly,5:49:22 PM,8/15/2016
UBS,O‑UBS‑00042630,Completed,ysakoorto,3:46:40 PM,8/5/2016
UBS,O‑UBS‑00042626,Completed,vwong,12:14:24 PM,7/27/2016
UBS,O‑UBS‑00042624,Completed,ysakoorto,3:12:42 PM,7/26/2016
UBS,O‑UBS‑00042622,Completed,ysakoorto,3:11:02 PM,7/26/2016
UBS,O‑UBS‑00042620,Completed,vwong,11:47:09 AM,7/26/2016
UBS,O‑UBS‑00042618,Completed,jeverly,4:53:07 PM,7/22/2016
UBS,O‑UBS‑00042616,Completed,vyuen,9:43:57 AM,7/22/2016
UBS,O‑UBS‑00042612,Completed,vyuen,9:08:31 AM,7/22/2016
UBS,O‑UBS‑00042608,Completed,ysakoorto,3:03:12 PM,7/14/2016
UBS,O‑UBS‑00042606,Completed,ysakoorto,1:12:06 PM,7/7/2016
UBS,O‑UBS‑00042604,Completed,vwong,4:12:51 PM,7/6/2016
UBS,O‑UBS‑00042602,Completed,ysakoorto,7:39:02 PM,6/29/2016
UBS,O‑UBS‑00042600,Completed,jeverly,6:21:24 PM,6/29/2016
UBS,O‑UBS‑00042598,Completed,vwong,2:12:16 PM,6/24/2016
UBS,O‑UBS‑00042596,Completed,ysakoorto,2:52:36 PM,6/23/2016
UBS,O‑UBS‑00042594,Completed,ysakoorto,2:47:34 PM,6/23/2016
UBS,O‑UBS‑00042592,Completed,vyuen,1:26:01 PM,6/20/2016
UBS,O‑UBS‑00042589,Completed,ysakoorto,4:18:19 PM,6/16/2016
UBS,O‑UBS‑00042587,Completed,vyuen,11:36:01 AM,6/15/2016
UBS,O‑UBS‑00042584,Completed,ysakoorto,8:07:29 PM,6/13/2016
UBS,O‑UBS‑00042582,Completed,ysakoorto,8:03:03 PM,6/13/2016
UBS,O‑UBS‑00042580,Completed,vwong,12:20:42 PM,6/13/2016
UBS,O‑UBS‑00042577,Completed,ysakoorto,1:57:22 PM,6/8/2016
UBS,O‑UBS‑00042575,Completed,ysakoorto,4:27:15 PM,5/31/2016
UBS,O‑UBS‑00042572,Completed,vwong,12:29:50 PM,5/26/2016
